User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Age_Group,App_Usage_Count_Group
U29866,47,Female,Professional,iOS,8.0,3.8,2,7.7,7,60,0,10.1,40-50,Heavy (36-50)
U29867,37,Male,Professional,Android,9.7,4.4,4,8.3,2,45,2,11.0,29-39,Heavy (36-50)
U29868,43,Male,Student,Android,1.0,3.8,9,6.9,1,58,5,13.0,40-50,Heavy (36-50)
U29869,41,Male,Student,Android,8.2,7.1,7,6.7,4,5,4,8.1,40-50,Light (1-10)
U29870,45,Male,Business Owner,iOS,7.9,7.8,10,6.4,1,56,3,5.1,40-50,Heavy (36-50)
U29871,37,Male,Business Owner,iOS,3.1,1.2,6,5.9,6,29,4,9.9,29-39,High (21-35)
U29872,26,Female,Freelancer,Android,8.1,7.1,8,4.3,3,18,3,3.1,18-28,Moderate (11-20)
U29873,42,Female,Student,Android,4.5,7.8,3,4.1,6,54,3,4.3,40-50,Heavy (36-50)
U29874,21,Female,Student,Android,8.9,3.3,3,8.3,6,46,1,2.8,18-28,Heavy (36-50)
U29875,25,Other,Professional,iOS,10.2,1.5,1,7.6,10,41,3,10.2,18-28,Heavy (36-50)
U29876,53,Other,Student,iOS,8.1,2.5,9,8.1,10,41,0,13.4,51-60,Heavy (36-50)
U29877,42,Male,Business Owner,iOS,9.4,3.3,6,5.4,5,16,1,12.3,40-50,Moderate (11-20)
U29878,33,Other,Business Owner,iOS,3.8,1.4,6,4.7,6,39,0,5.9,29-39,Heavy (36-50)
U29879,49,Other,Professional,iOS,3.7,4.5,4,8.9,4,47,1,10.3,40-50,Heavy (36-50)
U29880,26,Other,Student,iOS,2.7,1.0,2,7.2,1,55,4,4.1,18-28,Heavy (36-50)
U29881,42,Female,Professional,Android,2.3,2.6,4,8.7,5,60,0,5.9,40-50,Heavy (36-50)
U29882,31,Female,Student,Android,12.0,3.8,5,9.0,6,38,6,6.7,29-39,Heavy (36-50)
U29883,22,Male,Professional,Android,9.1,4.8,9,4.1,1,22,6,12.5,18-28,High (21-35)
U29884,54,Female,Professional,Android,5.8,8.0,5,4.2,9,5,0,8.5,51-60,Light (1-10)
U29885,55,Female,Business Owner,iOS,10.6,1.9,4,8.3,4,44,2,2.2,51-60,Heavy (36-50)
U29886,40,Male,Business Owner,Android,10.0,7.2,3,8.6,3,22,6,13.6,40-50,High (21-35)
U29887,59,Female,Freelancer,Android,5.1,7.2,8,8.2,9,37,5,10.7,51-60,Heavy (36-50)
U29888,42,Other,Professional,Android,2.6,6.5,9,8.7,9,5,2,9.3,40-50,Light (1-10)
U29889,57,Other,Freelancer,Android,3.1,6.4,7,4.2,6,8,3,9.9,51-60,Light (1-10)
U29890,58,Male,Student,Android,6.5,3.2,6,7.3,7,42,3,3.0,51-60,Heavy (36-50)
U29891,39,Male,Professional,iOS,2.0,1.8,1,8.0,2,15,0,11.9,29-39,Moderate (11-20)
U29892,40,Other,Freelancer,iOS,9.7,4.1,6,8.3,8,10,6,5.9,40-50,Light (1-10)
U29893,55,Female,Professional,iOS,3.3,0.8,2,8.1,1,14,6,3.1,51-60,Moderate (11-20)
U29894,28,Female,Business Owner,Android,2.5,4.1,7,6.0,5,55,5,6.5,18-28,Heavy (36-50)
U29895,58,Female,Business Owner,Android,7.8,2.4,8,4.5,3,17,3,12.3,51-60,Moderate (11-20)
U29896,29,Male,Professional,Android,10.6,5.4,7,7.8,2,12,2,11.9,29-39,Moderate (11-20)
U29897,49,Female,Student,iOS,2.8,3.3,9,6.4,6,55,4,8.7,40-50,Heavy (36-50)
U29898,46,Other,Freelancer,Android,4.3,3.1,8,8.7,2,53,3,10.7,40-50,Heavy (36-50)
U29899,42,Male,Student,Android,6.2,6.7,5,4.2,4,8,4,9.0,40-50,Light (1-10)
U29900,34,Female,Professional,iOS,10.2,4.6,10,5.8,1,33,6,9.9,29-39,High (21-35)
U29901,23,Female,Student,Android,11.5,2.3,9,4.9,6,19,4,10.3,18-28,Moderate (11-20)
U29902,37,Male,Professional,iOS,9.6,5.4,1,4.4,2,52,5,12.8,29-39,Heavy (36-50)
U29903,56,Female,Professional,Android,3.7,2.9,10,8.5,8,55,4,9.5,51-60,Heavy (36-50)
U29904,20,Other,Freelancer,Android,2.6,4.4,10,7.3,9,56,6,7.3,18-28,Heavy (36-50)
U29905,19,Female,Business Owner,iOS,1.7,1.3,4,4.7,4,54,0,8.9,18-28,Heavy (36-50)
U29906,31,Female,Student,iOS,8.3,7.0,5,5.1,10,57,5,2.6,29-39,Heavy (36-50)
U29907,53,Female,Business Owner,Android,1.2,7.1,10,7.8,2,9,1,11.1,51-60,Light (1-10)
U29908,38,Male,Freelancer,Android,7.5,5.0,2,6.7,4,8,0,6.2,29-39,Light (1-10)
U29909,18,Other,Business Owner,iOS,10.2,6.3,7,5.2,7,25,2,3.3,18-28,High (21-35)
U29910,29,Other,Business Owner,Android,5.0,1.7,1,8.9,10,37,2,3.3,29-39,Heavy (36-50)
U29911,39,Male,Business Owner,Android,3.0,0.6,8,8.8,9,35,3,6.4,29-39,High (21-35)
U29912,39,Female,Student,iOS,10.2,6.7,10,4.2,10,35,4,10.7,29-39,High (21-35)
U29913,22,Female,Business Owner,Android,8.5,4.3,10,5.5,3,26,6,7.5,18-28,High (21-35)
U29914,31,Female,Student,iOS,7.4,6.0,9,6.2,7,36,4,12.5,29-39,Heavy (36-50)
U29915,35,Other,Professional,Android,4.4,6.0,7,8.4,1,48,5,2.4,29-39,Heavy (36-50)
U29916,36,Female,Freelancer,iOS,11.5,2.5,10,8.2,1,32,2,7.2,29-39,High (21-35)
U29917,34,Male,Business Owner,iOS,1.7,3.4,7,4.1,7,32,2,12.8,29-39,High (21-35)
U29918,53,Female,Business Owner,Android,7.3,4.1,10,6.3,7,54,0,9.3,51-60,Heavy (36-50)
U29919,43,Male,Business Owner,iOS,8.8,1.9,9,8.6,7,20,6,6.5,40-50,Moderate (11-20)
U29920,48,Male,Student,iOS,10.1,7.0,3,6.8,3,33,2,8.4,40-50,High (21-35)
U29921,27,Male,Freelancer,iOS,7.8,2.7,6,7.5,1,10,4,14.0,18-28,Light (1-10)
U29922,29,Male,Freelancer,iOS,5.5,3.2,2,6.6,5,6,4,11.9,29-39,Light (1-10)
U29923,52,Other,Business Owner,iOS,4.8,5.5,7,4.8,3,17,3,8.5,51-60,Moderate (11-20)
U29924,52,Other,Professional,Android,6.9,2.8,2,7.9,1,27,4,13.5,51-60,High (21-35)
U29925,32,Male,Professional,iOS,2.6,2.1,8,4.9,5,51,0,9.0,29-39,Heavy (36-50)
U29926,54,Male,Freelancer,Android,7.4,3.3,5,8.5,2,16,2,3.2,51-60,Moderate (11-20)
U29927,18,Other,Student,Android,3.7,6.7,7,8.8,3,32,1,3.1,18-28,High (21-35)
U29928,37,Male,Freelancer,iOS,8.9,7.6,1,6.9,1,16,0,3.5,29-39,Moderate (11-20)
U29929,48,Other,Student,iOS,1.3,7.1,1,6.9,10,35,3,6.5,40-50,High (21-35)
U29930,33,Male,Professional,iOS,2.4,3.4,8,7.5,1,32,2,5.8,29-39,High (21-35)
U29931,32,Other,Professional,Android,11.0,8.0,7,4.1,6,28,2,4.9,29-39,High (21-35)
U29932,22,Male,Business Owner,Android,8.4,6.3,5,6.5,6,40,4,11.4,18-28,Heavy (36-50)
U29933,34,Other,Freelancer,iOS,7.8,3.1,1,4.2,10,5,0,3.6,29-39,Light (1-10)
U29934,41,Male,Business Owner,Android,11.0,3.5,4,4.9,7,23,1,6.3,40-50,High (21-35)
U29935,35,Male,Freelancer,Android,11.9,5.6,9,4.5,5,12,2,2.9,29-39,Moderate (11-20)
U29936,42,Other,Business Owner,iOS,5.4,3.5,3,5.9,7,35,3,12.0,40-50,High (21-35)
U29937,23,Male,Student,Android,7.5,2.0,9,7.1,8,47,4,6.8,18-28,Heavy (36-50)
U29938,41,Male,Student,iOS,4.7,4.4,3,4.7,2,52,0,5.3,40-50,Heavy (36-50)
U29939,48,Other,Freelancer,Android,10.3,3.2,8,5.9,3,60,2,3.1,40-50,Heavy (36-50)
U29940,36,Female,Business Owner,Android,8.3,1.6,1,4.5,4,51,6,7.7,29-39,Heavy (36-50)
U29941,55,Female,Student,Android,5.5,3.4,4,7.7,4,59,2,12.9,51-60,Heavy (36-50)
U29942,30,Male,Student,Android,7.9,1.3,10,6.2,5,45,6,7.2,29-39,Heavy (36-50)
U29943,27,Other,Professional,iOS,6.6,7.0,5,5.3,1,30,0,9.5,18-28,High (21-35)
U29944,40,Other,Professional,Android,11.4,0.9,1,8.5,9,34,2,12.1,40-50,High (21-35)
U29945,23,Male,Freelancer,Android,2.6,3.3,9,8.3,10,57,3,4.6,18-28,Heavy (36-50)
U29946,25,Male,Student,Android,5.2,1.1,4,7.2,10,57,1,9.9,18-28,Heavy (36-50)
U29947,34,Female,Business Owner,iOS,2.9,5.2,9,9.0,7,12,4,11.7,29-39,Moderate (11-20)
U29948,55,Other,Business Owner,iOS,7.2,1.4,1,8.6,4,45,4,13.8,51-60,Heavy (36-50)
U29949,47,Female,Business Owner,Android,7.6,6.5,7,7.2,7,17,1,7.1,40-50,Moderate (11-20)
U29950,51,Other,Freelancer,iOS,9.3,4.3,7,8.4,2,57,3,9.9,51-60,Heavy (36-50)
U29951,51,Other,Professional,Android,8.8,3.3,4,5.4,2,24,5,2.5,51-60,High (21-35)
U29952,47,Other,Professional,Android,7.0,7.6,5,6.5,2,32,5,7.2,40-50,High (21-35)
U29953,55,Male,Freelancer,iOS,8.0,2.1,1,5.2,5,40,4,6.1,51-60,Heavy (36-50)
U29954,38,Other,Student,iOS,3.1,2.3,9,7.5,9,56,1,7.3,29-39,Heavy (36-50)
U29955,31,Other,Professional,iOS,1.6,5.8,10,7.1,4,47,4,14.0,29-39,Heavy (36-50)
U29956,22,Female,Freelancer,Android,6.4,6.6,7,4.9,7,23,5,11.4,18-28,High (21-35)
U29957,26,Other,Business Owner,Android,6.8,4.1,10,4.3,7,10,4,13.8,18-28,Light (1-10)
U29958,18,Female,Business Owner,Android,10.6,4.9,4,4.4,3,37,0,5.1,18-28,Heavy (36-50)
U29959,36,Male,Business Owner,iOS,4.6,7.5,7,5.2,9,52,1,2.5,29-39,Heavy (36-50)
U29960,18,Other,Business Owner,Android,1.3,3.7,9,8.6,5,57,2,12.2,18-28,Heavy (36-50)
U29961,55,Female,Student,iOS,4.8,1.8,6,4.6,6,35,2,7.0,51-60,High (21-35)
U29962,38,Female,Freelancer,iOS,11.1,6.1,3,8.4,1,40,4,13.4,29-39,Heavy (36-50)
U29963,36,Female,Professional,Android,1.6,3.9,2,6.3,1,48,3,2.2,29-39,Heavy (36-50)
U29964,33,Other,Business Owner,Android,7.4,3.5,6,5.4,4,9,1,11.5,29-39,Light (1-10)
U29965,46,Other,Business Owner,Android,10.1,3.7,1,6.9,10,31,4,10.2,40-50,High (21-35)
U29966,49,Other,Professional,iOS,8.3,1.6,10,4.7,5,39,5,7.8,40-50,Heavy (36-50)
U29967,59,Female,Student,Android,5.4,5.5,1,4.7,9,46,4,2.6,51-60,Heavy (36-50)
U29968,45,Male,Business Owner,Android,4.8,0.9,5,8.5,10,28,5,13.1,40-50,High (21-35)
U29969,45,Male,Student,iOS,5.4,7.9,8,6.8,10,53,2,3.7,40-50,Heavy (36-50)
U29970,24,Male,Freelancer,iOS,8.4,2.6,4,4.8,7,7,1,7.9,18-28,Light (1-10)
U29971,50,Female,Business Owner,iOS,9.7,2.2,7,6.2,1,51,6,8.2,40-50,Heavy (36-50)
U29972,30,Female,Freelancer,iOS,1.4,6.6,10,4.4,1,22,6,10.7,29-39,High (21-35)
U29973,21,Male,Professional,Android,7.5,2.9,7,6.6,9,53,3,4.8,18-28,Heavy (36-50)
U29974,51,Other,Business Owner,iOS,10.0,4.6,8,4.5,9,53,6,7.2,51-60,Heavy (36-50)
U29975,41,Other,Business Owner,iOS,3.4,6.0,7,8.0,6,48,1,11.5,40-50,Heavy (36-50)
U29976,50,Male,Professional,Android,6.7,1.9,1,4.1,4,9,5,9.7,40-50,Light (1-10)
U29977,21,Male,Freelancer,iOS,5.1,4.7,2,7.5,4,6,6,6.0,18-28,Light (1-10)
U29978,21,Other,Freelancer,Android,3.9,5.1,4,5.0,2,58,3,6.1,18-28,Heavy (36-50)
U29979,24,Male,Freelancer,iOS,11.2,4.7,2,5.7,10,19,5,9.4,18-28,Moderate (11-20)
U29980,52,Other,Professional,iOS,8.1,2.7,10,6.4,5,31,2,10.7,51-60,High (21-35)
U29981,48,Male,Business Owner,iOS,6.5,8.0,5,8.0,4,17,5,13.7,40-50,Moderate (11-20)
U29982,33,Female,Student,iOS,11.1,2.4,3,7.0,1,48,5,13.3,29-39,Heavy (36-50)
U29983,23,Male,Student,iOS,4.7,6.9,2,8.1,6,34,5,10.7,18-28,High (21-35)
U29984,37,Female,Freelancer,Android,5.7,1.4,1,7.3,1,43,1,6.0,29-39,Heavy (36-50)
U29985,31,Other,Student,Android,3.6,5.4,2,8.5,4,10,5,7.1,29-39,Light (1-10)
U29986,55,Other,Professional,iOS,1.8,1.4,7,4.3,10,39,5,12.9,51-60,Heavy (36-50)
U29987,23,Male,Student,Android,1.9,4.2,3,4.4,3,46,2,3.8,18-28,Heavy (36-50)
U29988,38,Male,Student,Android,3.8,4.5,3,7.6,1,40,5,7.1,29-39,Heavy (36-50)
U29989,23,Female,Student,Android,4.4,0.6,5,8.3,9,10,0,10.0,18-28,Light (1-10)
U29990,22,Male,Freelancer,Android,5.6,3.5,5,8.3,2,8,4,6.4,18-28,Light (1-10)
U29991,34,Female,Freelancer,iOS,9.2,2.6,2,8.7,7,57,1,13.5,29-39,Heavy (36-50)
U29992,32,Female,Student,Android,8.8,6.7,7,7.8,5,20,6,10.6,29-39,Moderate (11-20)
U29993,45,Male,Business Owner,iOS,1.5,6.2,8,8.0,3,31,3,4.5,40-50,High (21-35)
U29994,48,Other,Professional,iOS,6.5,4.9,6,8.8,7,7,2,8.4,40-50,Light (1-10)
U29995,52,Male,Freelancer,iOS,4.5,3.0,9,8.1,10,49,1,6.6,51-60,Heavy (36-50)
U29996,44,Female,Student,iOS,11.8,4.8,7,8.0,4,30,1,11.4,40-50,High (21-35)
U29997,28,Female,Freelancer,iOS,3.4,6.6,10,6.4,6,21,5,4.4,18-28,High (21-35)
U29998,58,Other,Freelancer,Android,10.9,2.4,1,6.8,9,32,2,8.9,51-60,High (21-35)
U29999,24,Other,Freelancer,Android,8.5,2.4,8,8.9,6,43,0,4.2,18-28,Heavy (36-50)
U30000,18,Other,Student,Android,3.2,4.1,10,6.4,4,15,3,11.2,18-28,Moderate (11-20)
U30001,49,Other,Professional,Android,8.0,6.6,6,8.2,5,33,6,11.8,40-50,High (21-35)
U30002,53,Female,Professional,Android,2.2,2.9,9,7.6,3,60,0,9.1,51-60,Heavy (36-50)
U30003,22,Female,Freelancer,iOS,4.6,6.6,8,7.0,8,12,2,6.0,18-28,Moderate (11-20)
U30004,53,Other,Professional,iOS,2.9,0.9,8,8.3,3,8,3,4.8,51-60,Light (1-10)
U30005,47,Male,Professional,iOS,9.9,7.5,4,6.7,10,20,5,4.4,40-50,Moderate (11-20)
U30006,24,Other,Business Owner,iOS,2.5,6.5,2,6.8,5,15,0,6.9,18-28,Moderate (11-20)
U30007,20,Female,Freelancer,iOS,7.1,7.4,6,5.3,5,26,4,6.7,18-28,High (21-35)
U30008,57,Male,Professional,Android,6.5,7.7,1,6.4,5,19,4,9.9,51-60,Moderate (11-20)
U30009,60,Other,Professional,Android,9.9,5.9,6,4.6,1,16,0,10.5,51-60,Moderate (11-20)
U30010,43,Female,Student,Android,4.8,0.5,5,4.8,4,44,2,7.8,40-50,Heavy (36-50)
U30011,58,Male,Business Owner,Android,4.1,1.9,9,5.9,6,53,3,3.8,51-60,Heavy (36-50)
U30012,51,Female,Freelancer,iOS,4.0,8.0,9,8.3,4,47,3,13.4,51-60,Heavy (36-50)
U30013,38,Male,Student,iOS,4.6,1.5,5,9.0,6,21,1,10.5,29-39,High (21-35)
U30014,45,Female,Business Owner,Android,11.7,0.7,4,6.7,3,38,4,8.7,40-50,Heavy (36-50)
U30015,37,Other,Student,Android,4.0,7.2,7,4.9,10,17,3,9.9,29-39,Moderate (11-20)
U30016,26,Other,Freelancer,iOS,1.9,1.6,5,6.6,10,27,5,5.4,18-28,High (21-35)
U30017,39,Male,Student,Android,2.2,5.2,9,7.4,7,47,2,10.0,29-39,Heavy (36-50)
U30018,47,Male,Business Owner,iOS,1.9,1.8,3,7.1,6,6,3,3.0,40-50,Light (1-10)
U30019,21,Female,Freelancer,iOS,1.2,2.3,6,7.4,6,59,6,7.5,18-28,Heavy (36-50)
U30020,44,Male,Student,Android,1.6,3.7,4,7.0,7,14,2,5.0,40-50,Moderate (11-20)
U30021,59,Other,Freelancer,iOS,9.9,4.5,3,5.7,10,36,0,8.3,51-60,Heavy (36-50)
U30022,53,Female,Student,Android,9.6,5.7,7,6.8,7,44,2,13.7,51-60,Heavy (36-50)
U30023,59,Other,Business Owner,iOS,1.8,4.8,8,5.4,2,34,1,2.3,51-60,High (21-35)
U30024,18,Female,Professional,iOS,3.4,7.9,1,6.2,10,35,2,2.1,18-28,High (21-35)
U30025,27,Other,Professional,iOS,2.6,7.2,7,8.5,6,49,0,2.3,18-28,Heavy (36-50)
U30026,45,Female,Freelancer,iOS,8.1,5.3,9,7.1,8,48,3,13.8,40-50,Heavy (36-50)
U30027,55,Male,Freelancer,Android,7.3,1.7,8,6.4,1,55,6,13.2,51-60,Heavy (36-50)
U30028,60,Male,Professional,Android,6.2,7.3,3,6.4,2,55,4,6.1,51-60,Heavy (36-50)
U30029,30,Male,Business Owner,iOS,1.2,7.2,2,6.1,3,18,5,5.6,29-39,Moderate (11-20)
U30030,33,Male,Freelancer,iOS,7.3,1.5,1,4.5,7,25,3,7.4,29-39,High (21-35)
U30031,22,Male,Professional,Android,9.7,0.6,4,4.2,8,25,6,12.7,18-28,High (21-35)
U30032,41,Male,Professional,iOS,7.3,4.9,5,8.9,8,39,6,8.0,40-50,Heavy (36-50)
U30033,34,Male,Student,Android,2.3,4.8,3,8.1,1,19,0,9.9,29-39,Moderate (11-20)
U30034,29,Male,Freelancer,Android,3.0,4.9,8,8.2,6,31,4,12.3,29-39,High (21-35)
U30035,30,Male,Professional,iOS,2.1,2.8,6,4.4,1,15,3,12.6,29-39,Moderate (11-20)
U30036,18,Male,Student,Android,4.8,5.0,7,5.5,8,10,5,2.9,18-28,Light (1-10)
U30037,43,Other,Business Owner,Android,10.5,5.5,4,7.0,1,5,4,6.2,40-50,Light (1-10)
U30038,20,Other,Student,Android,2.6,3.1,10,6.8,1,6,5,9.0,18-28,Light (1-10)
U30039,21,Male,Student,Android,10.8,0.7,8,4.5,10,28,1,4.2,18-28,High (21-35)
U30040,29,Female,Professional,Android,5.8,1.3,2,7.8,4,19,1,2.2,29-39,Moderate (11-20)
U30041,30,Other,Student,iOS,4.1,5.4,7,8.3,10,10,2,2.9,29-39,Light (1-10)
U30042,21,Other,Freelancer,Android,9.5,6.3,1,5.1,7,45,3,10.5,18-28,Heavy (36-50)
U30043,29,Female,Professional,iOS,3.9,7.5,5,5.2,2,56,4,4.7,29-39,Heavy (36-50)
U30044,50,Male,Student,Android,6.7,3.3,9,7.4,10,27,2,5.4,40-50,High (21-35)
U30045,45,Male,Student,Android,5.8,8.0,2,7.4,2,45,4,8.3,40-50,Heavy (36-50)
U30046,39,Female,Business Owner,Android,10.3,2.7,3,6.3,10,28,6,5.5,29-39,High (21-35)
U30047,59,Male,Freelancer,iOS,5.3,4.2,4,7.2,2,12,4,13.8,51-60,Moderate (11-20)
U30048,39,Other,Professional,Android,1.8,5.8,3,7.9,8,57,3,10.0,29-39,Heavy (36-50)
U30049,19,Female,Student,iOS,2.6,4.6,6,6.6,5,25,0,2.9,18-28,High (21-35)
U30050,38,Female,Professional,iOS,4.5,7.5,4,8.5,6,37,2,4.4,29-39,Heavy (36-50)
U30051,26,Other,Student,Android,7.7,3.6,7,6.9,7,31,3,3.3,18-28,High (21-35)
U30052,28,Female,Freelancer,iOS,3.2,1.1,10,5.0,9,9,5,14.0,18-28,Light (1-10)
U30053,36,Female,Freelancer,iOS,3.3,3.7,8,8.4,7,7,2,2.5,29-39,Light (1-10)
U30054,24,Female,Business Owner,iOS,11.6,5.8,4,7.2,6,12,2,10.3,18-28,Moderate (11-20)
U30055,24,Male,Student,iOS,4.8,7.7,3,6.7,4,33,1,8.3,18-28,High (21-35)
U30056,36,Female,Professional,Android,8.0,7.9,1,6.0,3,43,0,6.8,29-39,Heavy (36-50)
U30057,27,Male,Freelancer,iOS,6.3,2.1,2,8.8,8,9,5,13.9,18-28,Light (1-10)
U30058,19,Other,Freelancer,iOS,8.4,7.6,10,6.3,7,35,3,10.6,18-28,High (21-35)
U30059,43,Other,Freelancer,iOS,1.9,1.1,5,6.0,5,24,3,13.1,40-50,High (21-35)
U30060,44,Male,Business Owner,Android,5.0,7.3,8,7.6,9,22,1,4.2,40-50,High (21-35)
U30061,48,Other,Student,iOS,2.4,2.5,5,5.5,6,59,2,3.0,40-50,Heavy (36-50)
U30062,20,Female,Freelancer,iOS,2.3,1.6,6,8.5,7,52,6,8.5,18-28,Heavy (36-50)
U30063,24,Other,Freelancer,iOS,5.8,6.5,5,5.4,1,8,2,13.3,18-28,Light (1-10)
U30064,38,Female,Professional,Android,11.0,2.3,2,8.5,4,28,6,7.5,29-39,High (21-35)
U30065,22,Male,Freelancer,iOS,1.6,5.4,6,4.9,6,8,3,6.5,18-28,Light (1-10)
U30066,34,Female,Student,iOS,5.5,4.8,4,7.4,1,39,1,5.3,29-39,Heavy (36-50)
U30067,38,Male,Business Owner,Android,4.8,7.4,5,8.1,1,46,5,4.2,29-39,Heavy (36-50)
U30068,55,Female,Business Owner,iOS,9.7,2.3,5,6.9,5,23,5,7.1,51-60,High (21-35)
U30069,54,Female,Freelancer,Android,6.7,4.0,5,8.4,9,7,0,5.3,51-60,Light (1-10)
U30070,27,Male,Student,Android,11.2,1.2,5,5.4,7,39,3,13.1,18-28,Heavy (36-50)
U30071,19,Female,Student,Android,1.6,6.3,9,7.7,1,46,6,4.5,18-28,Heavy (36-50)
U30072,24,Female,Freelancer,iOS,10.2,5.3,10,7.1,8,50,6,6.6,18-28,Heavy (36-50)
U30073,43,Male,Freelancer,iOS,7.1,5.6,2,7.1,3,6,6,10.6,40-50,Light (1-10)
U30074,45,Female,Business Owner,iOS,7.5,4.6,9,8.1,3,49,1,5.7,40-50,Heavy (36-50)
U30075,33,Female,Student,iOS,2.0,7.2,2,5.5,2,16,6,5.2,29-39,Moderate (11-20)
U30076,31,Female,Business Owner,Android,3.6,6.2,5,6.4,6,31,6,11.7,29-39,High (21-35)
U30077,51,Other,Business Owner,iOS,8.3,2.0,7,6.7,2,34,6,5.8,51-60,High (21-35)
U30078,27,Male,Freelancer,Android,4.3,6.2,8,6.2,4,47,0,7.8,18-28,Heavy (36-50)
U30079,26,Female,Business Owner,Android,9.5,7.1,9,7.7,4,53,1,8.8,18-28,Heavy (36-50)
U30080,26,Other,Professional,Android,10.1,1.5,3,8.1,4,58,5,4.0,18-28,Heavy (36-50)
U30081,26,Other,Freelancer,Android,5.6,4.2,1,8.2,1,33,2,11.2,18-28,High (21-35)
U30082,35,Male,Professional,iOS,7.8,2.4,6,6.4,8,35,2,10.8,29-39,High (21-35)
U30083,20,Male,Professional,Android,5.1,1.9,3,7.0,1,23,6,7.3,18-28,High (21-35)
U30084,20,Male,Freelancer,iOS,7.7,5.3,1,6.3,6,36,2,9.3,18-28,Heavy (36-50)
U30085,38,Other,Professional,iOS,1.5,1.3,1,7.0,7,15,6,8.8,29-39,Moderate (11-20)
U30086,32,Male,Professional,Android,2.7,7.2,2,7.8,6,36,3,7.5,29-39,Heavy (36-50)
U30087,55,Male,Professional,Android,2.2,5.6,5,4.7,4,44,6,11.7,51-60,Heavy (36-50)
U30088,26,Other,Freelancer,Android,2.8,6.5,10,8.7,6,16,4,8.8,18-28,Moderate (11-20)
U30089,29,Male,Student,iOS,11.5,3.0,2,6.1,5,10,1,12.3,29-39,Light (1-10)
U30090,60,Other,Student,iOS,2.2,7.6,6,8.4,3,60,1,10.4,51-60,Heavy (36-50)
U30091,29,Female,Student,Android,5.6,6.6,7,6.1,3,7,0,4.6,29-39,Light (1-10)
U30092,21,Female,Student,Android,7.1,7.8,7,8.0,7,31,5,3.1,18-28,High (21-35)
U30093,41,Other,Freelancer,Android,1.5,6.4,8,6.4,6,44,6,6.9,40-50,Heavy (36-50)
U30094,42,Male,Business Owner,iOS,6.3,2.3,10,7.9,6,48,5,12.5,40-50,Heavy (36-50)
U30095,26,Male,Professional,iOS,7.6,5.2,4,5.4,3,44,0,11.8,18-28,Heavy (36-50)
U30096,59,Female,Business Owner,Android,3.3,0.9,7,6.4,2,56,1,5.2,51-60,Heavy (36-50)
U30097,19,Other,Business Owner,Android,2.4,4.8,4,4.6,7,31,2,7.8,18-28,High (21-35)
U30098,24,Other,Student,iOS,9.3,6.1,3,7.6,9,36,3,8.5,18-28,Heavy (36-50)
U30099,60,Female,Freelancer,Android,9.2,4.9,2,6.1,3,25,0,10.9,51-60,High (21-35)
U30100,57,Female,Freelancer,iOS,9.3,0.9,5,7.9,3,43,3,2.5,51-60,Heavy (36-50)
U30101,20,Other,Business Owner,Android,11.3,2.8,6,7.6,8,15,5,8.8,18-28,Moderate (11-20)
U30102,22,Other,Business Owner,iOS,6.9,2.1,2,8.2,6,12,3,4.6,18-28,Moderate (11-20)
U30103,25,Female,Professional,Android,6.7,0.6,9,5.9,6,10,4,10.0,18-28,Light (1-10)
U30104,31,Female,Professional,Android,8.1,7.7,9,4.6,6,35,2,6.9,29-39,High (21-35)
U30105,34,Female,Student,iOS,10.8,3.9,5,8.8,8,52,3,12.7,29-39,Heavy (36-50)
U30106,52,Male,Business Owner,Android,6.8,5.1,9,7.6,9,10,5,3.0,51-60,Light (1-10)
U30107,37,Female,Business Owner,iOS,11.2,3.8,3,6.4,1,40,3,12.5,29-39,Heavy (36-50)
U30108,31,Male,Business Owner,Android,9.2,7.4,6,7.7,8,59,3,9.4,29-39,Heavy (36-50)
U30109,32,Female,Student,iOS,3.3,2.5,8,5.9,10,21,2,9.9,29-39,High (21-35)
U30110,54,Female,Freelancer,Android,8.3,6.0,9,4.2,8,10,1,9.4,51-60,Light (1-10)
U30111,24,Other,Student,iOS,8.9,7.6,7,5.1,2,45,3,6.5,18-28,Heavy (36-50)
U30112,30,Male,Freelancer,Android,8.8,7.3,1,6.1,3,29,0,5.2,29-39,High (21-35)
U30113,32,Male,Student,Android,11.9,3.9,3,8.3,7,21,5,10.1,29-39,High (21-35)
U30114,59,Female,Business Owner,Android,8.0,2.0,3,4.2,7,48,1,7.1,51-60,Heavy (36-50)
U30115,29,Female,Professional,Android,10.4,2.8,1,8.2,6,9,2,9.2,29-39,Light (1-10)
U30116,41,Other,Business Owner,Android,11.6,6.1,4,5.5,8,40,6,4.4,40-50,Heavy (36-50)
U30117,29,Male,Professional,iOS,5.2,7.3,2,7.7,6,23,3,3.9,29-39,High (21-35)
U30118,51,Male,Professional,Android,3.6,1.1,8,7.2,7,24,5,2.8,51-60,High (21-35)
U30119,42,Female,Professional,iOS,9.2,5.8,2,4.8,2,45,1,7.5,40-50,Heavy (36-50)
U30120,25,Male,Freelancer,Android,9.8,4.1,6,8.2,3,32,5,5.6,18-28,High (21-35)
U30121,31,Female,Freelancer,Android,5.9,3.1,1,7.2,5,28,3,4.3,29-39,High (21-35)
